conversation_id,timestamp,cognitive_layer_score,n_user_messages,n_characters,pid,n_words_first_message,n_sentences_first_message,mean_words_first_3_messages,mean_sentences_first_3_messages,dictionary_complexity,embedding_entropy,sentiment_polarity
gptchats_22759,2024-01-29 14:09:55.913561+00:00,5,4,988,80294127,2.0,1.0,1.6666666666666667,1.0,3.0,1.3477090128911688,-0.9474942213855684
gptchats_22760,2024-01-29 14:48:13.680336+00:00,5,5,2029,80300783,52.0,5.0,26.666666666666668,3.0,61.0,5.770867681140776,-0.9709198018535972
gptchats_22761,2024-01-29 15:11:37.564874+00:00,5,5,1456,80230437,56.0,1.0,20.666666666666668,1.0,47.0,2.9764197631169957,-0.9643789201509207
gptchats_22762,2024-01-29 16:19:34.629678+00:00,4,4,1100,80300247,17.0,2.0,15.333333333333334,1.6666666666666667,33.0,1.9262143260536408,0.9886061388533562
gptchats_22763,2024-01-29 16:22:36.618448+00:00,4,4,834,80300883,5.0,1.0,9.666666666666666,1.0,24.0,1.967008811639949,-0.9434488697443156
gptchats_22764,2024-01-29 16:57:18.844726+00:00,4,4,947,80293557,14.0,1.0,9.333333333333334,1.6666666666666667,27.0,2.019749060104602,-0.9114127052016556
gptchats_22765,2024-01-29 17:02:06.350353+00:00,3,3,533,80295372,8.0,2.0,8.666666666666666,1.3333333333333333,21.0,0.9935180934361012,-0.9779799422249198
gptchats_22767,2024-01-29 17:56:53.288475+00:00,3,3,353,80293515,3.0,1.0,3.3333333333333335,1.0,8.0,0.662434595096415,-0.5811117570847273
gptchats_22769,2024-01-29 18:10:15.673658+00:00,5,5,1161,99296003,2.0,1.0,6.666666666666667,1.0,18.0,3.0118814709385484,-0.2210038304328918
gptchats_22770,2024-01-29 18:13:36.268485+00:00,4,4,554,80300956,2.0,1.0,2.3333333333333335,1.0,5.0,8.2796354343319,-0.9566016339231282
gptchats_22771,2024-01-29 18:51:19.828755+00:00,1,1,169,80300424,4.0,1.0,4.0,1.0,4.0,0.0,-0.9697123938240112
gptchats_22772,2024-01-29 19:26:45.483225+00:00,10,10,2699,80260710,10.0,1.0,13.0,1.0,31.0,8.592014647870911,0.9220222914591432
gptchats_22773,2024-01-29 19:46:07.617912+00:00,7,7,1031,80238855,7.0,1.0,5.666666666666667,1.0,13.0,3.909692268591739,0.2371828404720872
gptchats_22774,2024-01-29 20:30:18.897679+00:00,4,4,1376,80286964,29.0,1.0,24.0,1.0,45.0,2.0303727325681495,-0.3230098150670528
gptchats_22775,2024-01-29 21:39:37.035637+00:00,7,7,1868,80296208,9.0,1.0,4.333333333333333,1.0,11.0,6.508509009549217,-0.9757166353520006
gptchats_22776,2024-01-29 21:44:07.193648+00:00,2,2,526,80229777,20.0,1.0,23.0,1.0,30.0,0.0,-0.9672771028708668
gptchats_22777,2024-01-29 22:09:57.744516+00:00,2,2,371,80300405,3.0,1.0,2.0,1.0,4.0,5.576188260931814,0.0391491688787937
gptchats_22778,2024-01-29 22:15:35.096955+00:00,7,7,2645,80301090,25.0,1.0,24.666666666666668,1.0,60.0,6.323373719468807,-0.71562116779387
gptchats_22779,2024-01-29 22:23:38.799531+00:00,4,4,850,80301091,3.0,1.0,9.666666666666666,1.0,22.0,5.245979465565844,-0.9141680630855262
gptchats_22780,2024-01-29 22:35:09.496955+00:00,3,3,1380,80228500,27.0,1.0,50.333333333333336,1.0,90.0,0.2548633849073866,-0.4033348765224218
gptchats_22781,2024-01-29 22:48:01.679860+00:00,5,5,2536,80245777,82.0,5.0,66.66666666666667,3.6666666666666665,104.0,6.160445613687696,-0.8789244247600436
gptchats_22782,2024-01-29 22:48:44.508387+00:00,6,6,2322,80225617,66.0,2.0,28.0,1.3333333333333333,57.0,6.177047116295073,0.2731410413980484
gptchats_22783,2024-01-29 22:54:41.725373+00:00,3,2,925,80236752,7.0,1.0,7.0,1.0,14.0,0.0,0.0248092263936996
gptchats_22785,2024-01-29 23:45:26.033384+00:00,2,2,518,80295353,28.0,3.0,17.5,2.0,29.0,0.0,0.978338762302883
gptchats_22786,2024-01-29 23:52:21.189178+00:00,3,3,422,80301123,10.0,1.0,7.0,1.0,13.0,0.4086632562788581,0.2980539258569479
gptchats_22788,2024-01-30 00:59:05.115560+00:00,15,15,6128,80301133,24.0,1.0,28.333333333333332,1.3333333333333333,66.0,6.475180534413041,-0.9008899056352676
gptchats_22789,2024-01-30 01:16:50.223473+00:00,4,4,1088,80301135,8.0,1.0,13.333333333333334,1.6666666666666667,34.0,1.8609575748114568,-0.9732942928094416
gptchats_22790,2024-01-30 01:37:02.653277+00:00,2,2,470,80298798,32.0,1.0,20.0,1.0,36.0,6.316554007584077,-0.9667551885358988
gptchats_22791,2024-01-30 02:03:59.709506+00:00,6,5,2252,80298798,10.0,1.0,4.333333333333333,1.0,13.0,6.789075667961622,-0.9151313728652894
gptchats_22792,2024-01-30 02:13:38.750764+00:00,2,2,634,80228175,35.0,5.0,24.5,3.5,43.0,0.6205614392901995,-0.7908178749494255
gptchats_22793,2024-01-30 02:36:44.491789+00:00,9,9,4653,80301124,101.0,3.0,55.666666666666664,2.3333333333333335,95.0,8.771860884387152,0.9278451047139242
gptchats_22796,2024-01-30 02:54:04.256400+00:00,10,10,2757,80301124,12.0,1.0,11.333333333333334,1.0,28.0,5.129819469624732,-0.9241486033424736
gptchats_22797,2024-01-30 03:10:46.075128+00:00,2,2,1368,80226369,138.0,8.0,84.0,4.5,109.0,0.0,-0.0284274220466613
gptchats_22798,2024-01-30 03:01:23.502132+00:00,5,5,995,80300091,6.0,1.0,4.666666666666667,1.0,14.0,2.8859942387354383,-0.7260705772787333
gptchats_22799,2024-01-30 03:10:16.731169+00:00,4,4,1437,80238922,48.0,4.0,20.666666666666668,2.0,47.0,2.232082873394297,-0.7676973505876958
gptchats_22800,2024-01-30 03:44:16.140788+00:00,3,3,938,80301161,8.0,1.0,8.0,1.0,16.0,0.5670501813854386,-0.9482653811573982
gptchats_22801,2024-01-30 04:09:26.995677+00:00,9,8,4027,80301162,3.0,1.0,10.666666666666666,1.3333333333333333,24.0,4.289649870016573,-0.1796580888330936
gptchats_22802,2024-01-30 04:16:09.747493+00:00,2,2,373,80301163,10.0,1.0,8.5,1.0,17.0,0.0,-0.9575942356605084
gptchats_22804,2024-01-30 04:22:21.594738+00:00,2,2,218,80301163,4.0,1.0,2.5,1.0,5.0,0.0,-0.1227483674883842
gptchats_22805,2024-01-30 04:25:21.159771+00:00,2,2,646,80227646,35.0,2.0,27.0,1.5,46.0,0.0,-0.9733709825668484
gptchats_22806,2024-01-30 07:32:07.842885+00:00,18,18,5784,80277667,8.0,1.0,6.666666666666667,1.0,16.0,7.061263272463123,-0.1396114416420459
gptchats_22808,2024-01-30 08:00:37.670205+00:00,4,4,850,80301180,4.0,1.0,8.0,1.0,18.0,2.2169689439049067,-0.967134166508913
gptchats_22809,2024-01-30 08:19:29.855275+00:00,7,7,3269,80294129,10.0,1.0,29.333333333333332,2.0,63.0,3.880910895091694,0.9745751023292542
gptchats_22810,2024-01-30 09:52:11.965773+00:00,4,4,792,80301234,1.0,1.0,6.333333333333333,1.0,17.0,2.201426806765095,0.0752886924892664
gptchats_22812,2024-01-30 10:24:15.541814+00:00,7,7,1620,99298637,7.0,1.0,4.666666666666667,1.0,10.0,3.7549477633109385,-0.736535144969821
gptchats_22813,2024-01-30 10:34:38.068135+00:00,4,3,1463,80298252,7.0,1.0,10.333333333333334,1.0,28.0,0.8296375708350198,-0.1869796887040138
gptchats_22816,2024-01-30 11:17:35.760616+00:00,11,10,2476,80301165,13.0,1.0,16.333333333333332,1.3333333333333333,35.0,5.10065606487339,-0.6339096352458
gptchats_22817,2024-01-30 11:25:21.687688+00:00,2,2,499,80301163,10.0,1.0,5.5,1.0,11.0,0.0,-0.937075246591121
gptchats_22818,2024-01-30 12:10:39.772441+00:00,1,1,159,99301274,5.0,1.0,5.0,1.0,5.0,0.0,-0.9724209422711284
gptchats_22819,2024-01-30 12:11:31.453390+00:00,2,2,379,99301274,13.0,1.0,11.5,1.0,19.0,0.0,-0.9688325838651508
gptchats_22820,2024-01-30 12:54:20.214859+00:00,4,4,1181,80260710,26.0,1.0,25.666666666666668,1.0,58.0,4.526459042821676,0.989961739978753
gptchats_22821,2024-01-30 13:03:55.595352+00:00,6,6,1973,80296991,45.0,2.0,30.333333333333332,1.3333333333333333,51.0,3.523292364583008,-0.621604441665113
gptchats_22822,2024-01-30 13:33:53.227815+00:00,9,9,6436,80224877,208.0,8.0,105.0,4.0,175.0,4.962292180070744,-0.8263022860046476
gptchats_22824,2024-01-30 14:15:43.393243+00:00,6,6,1418,80300423,6.0,1.0,6.666666666666667,1.0,15.0,3.4585988904944474,-0.8434284708928317
gptchats_22826,2024-01-30 15:06:14.690553+00:00,8,8,2387,80300024,15.0,2.0,17.0,1.6666666666666667,38.0,4.525580035888037,-9.914487600326538e-05
gptchats_22827,2024-01-30 15:16:08.818056+00:00,7,7,1301,80296405,6.0,1.0,6.666666666666667,1.0,15.0,3.979139552857093,0.9453152024652808
gptchats_22828,2024-01-30 15:26:18.234927+00:00,7,7,2292,80261928,6.0,1.0,24.0,3.0,56.0,4.055582905138832,-0.9605561625212432
gptchats_22829,2024-01-30 16:39:02.476404+00:00,4,4,881,80301466,11.0,1.0,11.0,1.0,27.0,4.779146284210248,-0.6393261626362801
gptchats_22830,2024-01-30 16:41:11.249965+00:00,3,3,822,80301508,11.0,1.0,14.0,2.6666666666666665,34.0,4.447340976310898,-0.9704150026664138
gptchats_22831,2024-01-30 16:46:21.603436+00:00,15,15,5396,80301508,5.0,1.0,5.666666666666667,1.0,16.0,6.391820633047369,-0.8281445724423975
gptchats_22832,2024-01-30 16:57:26.317657+00:00,5,5,1356,80287933,39.0,4.0,21.333333333333332,2.3333333333333335,46.0,6.573352634256655,-0.0112823098897933
gptchats_22833,2024-01-30 17:15:28.495511+00:00,6,6,1287,80295372,11.0,1.0,7.333333333333333,1.0,17.0,3.5698354030360537,-0.9714124747551978
gptchats_22835,2024-01-30 18:23:42.060254+00:00,3,3,482,80281463,5.0,1.0,4.0,1.0,12.0,4.826128007539228,-0.0757039133459329
gptchats_22836,2024-01-30 18:25:31.744209+00:00,14,14,4449,80301562,5.0,1.0,7.666666666666667,1.0,20.0,6.303666350179644,-0.9245259542949498
gptchats_22837,2024-01-30 18:29:02.178601+00:00,2,1,274,80301564,3.0,1.0,3.0,1.0,2.0,4.897845048490803,0.6262915537226945
gptchats_22838,2024-01-30 19:00:55.897063+00:00,3,3,757,80298255,8.0,1.0,10.666666666666666,1.0,24.0,0.954007868071877,-0.8984814179129899
gptchats_22839,2024-01-30 20:04:13.243303+00:00,6,6,1674,80296991,29.0,2.0,14.0,1.3333333333333333,34.0,3.597727093204137,0.3982605710625648
gptchats_22840,2024-01-30 20:34:56.362935+00:00,1,1,194,80260710,15.0,2.0,15.0,2.0,13.0,0.0,-0.0827414821833372
gptchats_22841,2024-01-30 22:11:08.488182+00:00,1,1,121,80229293,3.0,1.0,3.0,1.0,3.0,0.0,-0.2692068964242935
gptchats_22842,2024-01-30 22:20:08.539989+00:00,8,8,2515,80240280,14.0,1.0,18.666666666666668,1.0,43.0,4.414259236621716,-0.0442983396351337
gptchats_22843,2024-01-30 22:24:21.195548+00:00,9,8,2696,80301610,37.0,2.0,28.0,1.6666666666666667,60.0,4.407945356265993,0.8014609538950026
gptchats_22844,2024-01-30 23:47:02.903180+00:00,2,2,489,80301690,8.0,2.0,9.5,1.5,17.0,0.0,-0.973109982907772
gptchats_22845,2024-01-30 23:48:29.013924+00:00,8,8,1878,80301691,8.0,2.0,15.0,2.3333333333333335,34.0,4.300100225414617,-0.6602892018854618
gptchats_22846,2024-01-30 23:57:58.391241+00:00,2,1,316,80301693,5.0,1.0,5.0,1.0,4.0,5.3610315624082014,0.0810535103082656
gptchats_22847,2024-01-31 00:18:49.257735+00:00,4,4,884,80301699,6.0,1.0,4.666666666666667,1.0,13.0,2.129121472800058,-0.9767098103184252
gptchats_22848,2024-01-31 00:21:13.226200+00:00,5,5,1088,80301699,12.0,1.0,7.666666666666667,1.0,21.0,5.892607784656565,-0.9307730493601412
gptchats_22849,2024-01-31 01:13:08.785375+00:00,10,10,5711,80287857,143.0,8.0,85.66666666666667,5.333333333333333,145.0,5.2488428667852,-0.9474172072950752
gptchats_22850,2024-01-31 01:09:00.933674+00:00,10,10,2685,80245963,6.0,1.0,12.666666666666666,1.3333333333333333,24.0,5.228506691668112,-0.7851504720747471
gptchats_22851,2024-01-31 01:22:55.361351+00:00,5,5,1351,80288519,17.0,2.0,8.0,1.3333333333333333,20.0,3.0089358827886414,-0.965195253258571
gptchats_22852,2024-01-31 01:25:09.863419+00:00,1,1,163,80301706,5.0,3.0,5.0,3.0,4.0,0.0,0.399354831315577
gptchats_22854,2024-01-31 01:36:23.135882+00:00,9,9,2536,80301692,4.0,1.0,8.666666666666666,1.3333333333333333,21.0,4.932589566959604,-0.8781204684637487
gptchats_22855,2024-01-31 01:54:21.558612+00:00,10,10,4329,80296949,74.0,1.0,53.333333333333336,1.0,97.0,5.149847652847055,-0.9150834400206804
gptchats_22856,2024-01-31 02:07:51.929480+00:00,4,4,820,80301711,3.0,1.0,16.333333333333332,1.3333333333333333,36.0,1.860739273348978,-0.3618553876876831
gptchats_22857,2024-01-31 02:34:57.152035+00:00,2,2,551,80301715,25.0,2.0,15.5,1.5,29.0,0.0,-0.9505728576332332
gptchats_22859,2024-01-31 02:47:40.858286+00:00,2,1,281,80301719,4.0,1.0,4.0,1.0,4.0,0.0,0.3146821595728397
gptchats_22860,2024-01-31 03:18:35.408756+00:00,4,4,1458,80298250,42.0,3.0,46.0,4.0,85.0,1.9426496132585425,-0.8307248498313129
gptchats_22861,2024-01-31 03:11:03.798889+00:00,3,3,1052,80241744,12.0,1.0,25.0,1.3333333333333333,57.0,0.9062968053547298,-0.6805742252618074
gptchats_22862,2024-01-31 03:12:52.413676+00:00,7,7,2612,80261928,48.0,5.0,24.666666666666668,2.3333333333333335,56.0,3.9301927351161248,-0.9313205296639352
gptchats_22863,2024-01-31 18:13:53.443505+00:00,3,3,496,80301727,2.0,1.0,2.0,1.0,4.0,0.9510266756717064,-0.9507673238404096
gptchats_22864,2024-01-31 03:48:24.383896+00:00,5,5,1865,80301729,5.0,1.0,16.333333333333332,2.6666666666666665,39.0,2.6743119813925147,-0.9341690973378718
gptchats_22867,2024-01-31 04:00:26.431366+00:00,13,13,3810,80300591,15.0,1.0,11.0,1.0,30.0,6.018469073054827,-0.847187178209424
gptchats_22868,2024-01-31 04:04:42.692916+00:00,1,1,151,80301735,6.0,1.0,6.0,1.0,6.0,0.0,-0.8452306278049946
gptchats_22870,2024-01-31 04:17:30.998955+00:00,5,5,1444,80301738,29.0,4.0,13.0,2.0,34.0,2.140550187940369,-0.9680158628616482
gptchats_22871,2024-01-31 04:42:08.589068+00:00,1,1,186,80301739,3.0,1.0,3.0,1.0,2.0,0.0,-0.9477877407334744
gptchats_22872,2024-01-31 04:51:12.037716+00:00,6,6,2033,80298815,3.0,1.0,24.0,1.3333333333333333,53.0,3.460221470110656,-0.9707523479592056
gptchats_22873,2024-01-31 05:20:46.289660+00:00,24,24,6822,80297609,3.0,1.0,11.333333333333334,1.3333333333333333,25.0,7.923635566384826,-0.9666373177897184
gptchats_22874,2024-01-31 05:32:45.102887+00:00,14,14,6588,80301743,6.0,1.0,24.666666666666668,1.0,33.0,6.325872184327149,-0.647126859985292
gptchats_22875,2024-01-31 05:58:33.643241+00:00,27,27,13868,80301743,16.0,1.0,34.0,1.0,73.0,8.233196993686217,-0.6579868225380778
gptchats_22876,2024-01-31 06:19:24.424666+00:00,4,3,499,80301747,1.0,1.0,1.0,1.0,3.0,0.2098508761435216,-0.0975828170776367
gptchats_22877,2024-01-31 06:29:19.673049+00:00,2,1,301,80301748,10.0,1.0,10.0,1.0,9.0,0.0,0.0137520264834165
gptchats_22879,2024-01-31 08:33:24.507560+00:00,9,9,2831,80260710,10.0,1.0,13.666666666666666,1.0,35.0,4.952186958770303,0.9772046539001168
gptchats_22881,2024-01-31 09:30:31.662849+00:00,4,4,1207,80301795,9.0,1.0,14.666666666666666,1.0,40.0,2.1459302732405865,-0.8805832685902715
gptchats_22882,2024-01-31 11:12:09.459184+00:00,17,17,6658,80297666,33.0,1.0,24.333333333333332,1.0,59.0,6.903557047527512,-0.0188004821538925
gptchats_22883,2024-01-31 11:25:11.180958+00:00,7,7,1841,80301882,5.0,1.0,7.0,1.0,14.0,7.952711726153426,-0.8843606431037188
gptchats_22884,2024-01-31 11:44:42.340392+00:00,9,9,5177,80239270,98.0,6.0,60.333333333333336,4.333333333333333,119.0,4.814129933452653,-0.7759215608239174
gptchats_22885,2024-01-31 12:29:04.413773+00:00,2,2,445,80301466,2.0,1.0,8.0,1.0,16.0,0.0,-0.976503302808851
gptchats_22886,2024-01-31 12:54:03.712155+00:00,8,8,2804,80301943,8.0,1.0,22.333333333333332,1.0,53.0,4.471512563009865,-0.9521522498689592
gptchats_22887,2024-01-31 14:05:23.085002+00:00,3,3,919,80287933,29.0,3.0,20.666666666666668,2.6666666666666665,48.0,0.0363016985527782,0.990146069205366
gptchats_22888,2024-01-31 14:16:19.129382+00:00,10,10,2438,80301699,4.0,1.0,17.333333333333332,2.6666666666666665,45.0,5.273680875370365,-0.9712981358170508
gptchats_22889,2024-01-31 14:51:42.261795+00:00,2,2,533,80241518,9.0,1.0,11.5,1.0,19.0,0.0,-0.0274013141170144
gptchats_22890,2024-01-31 16:37:49.930099+00:00,2,1,61,10289970,1.0,1.0,1.0,1.0,1.0,4.438747132415334,0.5444024289026856
gptchats_22891,2024-01-31 16:50:38.591921+00:00,3,3,937,80302082,36.0,2.0,20.333333333333332,1.3333333333333333,45.0,0.3088094099496974,-0.2633320838212967
gptchats_22892,2024-01-31 17:01:23.623502+00:00,6,6,1441,80301743,8.0,1.0,11.0,1.0,29.0,3.368983913117309,-0.9650252326391636
gptchats_22893,2024-01-31 17:10:15.273056+00:00,5,4,1159,80302099,14.0,1.0,10.666666666666666,1.0,27.0,1.7063774283511068,0.2142306170426309
gptchats_22894,2024-01-31 17:19:34.596737+00:00,5,5,1768,80234065,15.0,1.0,21.333333333333332,2.0,51.0,6.17978224123849,-0.7798669273033738
gptchats_22895,2024-01-31 17:57:17.660493+00:00,8,7,2295,80302118,10.0,1.0,28.0,1.0,60.0,3.987626988861004,-0.7391792666167021
gptchats_22896,2024-01-31 18:10:37.437701+00:00,1,1,353,80301738,17.0,1.0,17.0,1.0,16.0,0.0,-0.0215563094243407
gptchats_22897,2024-01-31 18:25:28.124576+00:00,4,4,959,80282753,15.0,3.0,14.0,2.6666666666666665,37.0,5.7239984019137085,-0.9422912758309394
gptchats_22898,2024-01-31 18:39:43.184007+00:00,8,8,2284,80302141,4.0,1.0,7.333333333333333,1.0,19.0,4.306963194632747,0.9912432433338836
gptchats_22900,2024-01-31 19:12:35.732845+00:00,6,6,3472,80239270,133.0,12.0,83.66666666666667,7.333333333333333,144.0,3.6728244977971896,-0.970632583135739
gptchats_22901,2024-01-31 19:24:45.002718+00:00,6,6,1580,80224648,16.0,1.0,8.333333333333334,1.0,21.0,3.4781643277422085,-0.9576943628489972
gptchats_22902,2024-01-31 19:25:30.628166+00:00,2,2,369,80301170,6.0,1.0,3.5,1.0,5.0,0.0,-0.9290815270505846
gptchats_22903,2024-01-31 19:30:24.425208+00:00,13,13,3577,80232642,5.0,1.0,5.666666666666667,1.0,17.0,5.943259192399206,0.0748962610960006
gptchats_22905,2024-01-31 19:46:26.128867+00:00,11,11,4424,80302174,10.0,1.0,25.666666666666668,2.3333333333333335,61.0,5.550662698263013,-0.1983801573514938
gptchats_22907,2024-01-31 20:49:29.126630+00:00,2,2,780,80301090,37.0,2.0,26.0,1.5,40.0,0.0,0.0260152444243431
gptchats_22908,2024-01-31 20:56:46.393320+00:00,2,2,596,80301090,25.0,1.0,13.5,1.0,26.0,0.0,-0.662238784134388
gptchats_22909,2024-01-31 21:12:43.187443+00:00,3,2,380,80302205,10.0,1.0,6.0,1.0,10.0,0.0,-0.272088585421443
gptchats_22910,2024-01-31 22:16:38.505818+00:00,6,6,984,80302230,10.0,1.0,8.0,1.0,20.0,3.671346315205413,0.2550618308596313
gptchats_22911,2024-01-31 22:30:17.269830+00:00,6,6,1231,80236055,22.0,2.0,10.333333333333334,1.6666666666666667,26.0,3.4943135262700227,-0.9648817675188184
gptchats_22912,2024-01-31 22:38:17.425661+00:00,14,14,5567,80235977,35.0,4.0,20.666666666666668,2.0,48.0,6.253084358003077,-0.854576101526618
gptchats_22913,2024-01-31 23:44:38.127659+00:00,2,2,694,80253982,16.0,1.0,25.0,2.0,43.0,6.9810445329702215,-0.2681097947061062
gptchats_22914,2024-01-31 23:55:14.126822+00:00,5,5,3080,80239855,209.0,9.0,96.66666666666667,3.6666666666666665,161.0,3.032327159171603,-0.8756787108723074
gptchats_22915,2024-01-31 23:59:05.519451+00:00,7,7,1352,80302257,10.0,1.0,6.333333333333333,1.0,16.0,7.203789299790389,-0.740692944265902
gptchats_22916,2024-02-06 01:16:20.532079+00:00,8,8,1554,80261080,12.0,2.0,6.666666666666667,1.3333333333333333,17.0,4.620211228291103,-0.9752940014004708
gptchats_22917,2024-02-01 00:35:43.281340+00:00,9,9,2186,80302262,2.0,1.0,2.0,1.0,6.0,4.808255528188349,-0.9742099600844084
gptchats_22918,2024-02-01 00:41:58.484800+00:00,8,7,2402,80301133,5.0,1.0,7.0,1.0,18.0,4.092362389106816,-0.9331648719962686
gptchats_22919,2024-02-01 00:42:40.433276+00:00,1,1,249,80302262,12.0,1.0,12.0,1.0,12.0,0.0,-0.9573265258222818
gptchats_22921,2024-02-01 01:07:44.932417+00:00,1,1,20,80302230,4.0,1.0,4.0,1.0,4.0,0.0,0.0127035863697528
gptchats_22922,2024-02-01 01:15:16.198098+00:00,8,8,3064,80292742,33.0,3.0,18.666666666666668,1.6666666666666667,47.0,6.913883876574261,-0.2054298631846904
gptchats_22923,2024-02-01 01:20:51.771604+00:00,4,4,1230,80239863,5.0,1.0,26.0,2.6666666666666665,54.0,2.8416581992688457,-0.9717175830155612
gptchats_22924,2024-02-01 01:23:12.852201+00:00,2,2,612,80302265,9.0,1.0,14.0,1.0,24.0,0.0,-0.7621368309482932
gptchats_22925,2024-02-01 01:38:48.436816+00:00,2,2,529,80302268,19.0,2.0,10.0,1.5,20.0,0.0,-0.9722202327102424
gptchats_22926,2024-02-01 01:56:55.254989+00:00,18,18,7907,80297666,22.0,1.0,18.333333333333332,1.0,41.0,7.006858263890626,0.9697069013491272
gptchats_22927,2024-02-01 02:23:17.389197+00:00,4,4,1127,80302274,6.0,1.0,14.0,1.0,37.0,1.7984079059948272,0.391961008310318
gptchats_22928,2024-02-01 02:44:36.297240+00:00,11,11,3609,80285745,109.0,5.0,44.666666666666664,2.6666666666666665,88.0,7.712916386475634,0.9596678265370427
gptchats_22929,2024-02-01 02:53:00.841086+00:00,3,3,842,80302269,6.0,1.0,13.0,1.3333333333333333,34.0,0.9976482390782688,-0.9391013288404793
gptchats_22930,2024-02-01 02:56:49.903134+00:00,3,3,425,80302271,12.0,1.0,7.333333333333333,1.0,18.0,0.9867316661916592,-0.2108403453603387
gptchats_22932,2024-02-01 03:29:03.090156+00:00,6,6,1480,80302279,8.0,1.0,7.666666666666667,1.0,19.0,3.512627449228305,-0.870694117853418
gptchats_22933,2024-02-01 03:35:44.877422+00:00,8,8,2906,80238551,65.0,6.0,33.666666666666664,4.0,80.0,4.445006354009193,-0.2441258579492569
gptchats_22934,2024-02-01 03:37:46.240776+00:00,1,1,194,80300538,6.0,1.0,6.0,1.0,6.0,0.0,-0.9582129286136478
gptchats_22935,2024-02-01 03:39:12.477795+00:00,2,2,264,80302281,2.0,1.0,4.5,1.0,8.0,0.9765461031634304,-0.9776127496734262
gptchats_22936,2024-02-01 03:43:26.666210+00:00,1,1,265,80238855,9.0,1.0,9.0,1.0,9.0,0.0,0.7051385925151408
gptchats_22937,2024-02-01 04:46:28.129604+00:00,10,10,4101,80228500,70.0,3.0,63.666666666666664,2.6666666666666665,114.0,5.271802536760472,-0.7864264277741313
gptchats_22939,2024-02-01 05:18:32.700511+00:00,3,3,994,80302290,31.0,2.0,28.666666666666668,2.0,67.0,0.9839949394956944,-0.823886597994715
gptchats_22940,2024-02-01 05:27:42.821055+00:00,5,5,913,80295372,4.0,1.0,4.0,1.0,11.0,2.8494003455236347,-0.933822781778872
gptchats_22941,2024-02-01 05:46:27.700217+00:00,11,10,2792,80295372,7.0,1.0,4.666666666666667,1.0,14.0,5.02355260489343,-0.9536251889076084
gptchats_22942,2024-02-01 05:58:12.088059+00:00,7,7,1670,80302294,3.0,1.0,8.333333333333334,1.0,19.0,4.062181023542826,-0.9742227320093662
gptchats_22943,2024-02-01 05:59:16.453248+00:00,11,11,2859,80302293,3.0,1.0,7.666666666666667,1.0,21.0,5.513222982495788,-0.2733059376478195
gptchats_22944,2024-02-01 06:07:23.694417+00:00,1,1,213,80302293,14.0,1.0,14.0,1.0,13.0,0.0,0.0085331946611404
gptchats_22945,2024-02-01 06:35:17.068859+00:00,6,6,1508,80302299,1.0,1.0,8.0,1.0,21.0,3.6239557822327497,-0.7457937998697162
gptchats_22946,2024-02-01 07:03:47.889443+00:00,10,10,2457,80261928,29.0,1.0,12.0,1.0,31.0,6.93045536523623,-0.5575833469629288
gptchats_22947,2024-02-01 07:35:21.326116+00:00,3,2,465,80302307,11.0,1.0,6.0,1.0,11.0,0.0,-0.0034747179597616
gptchats_22948,2024-02-01 08:04:58.414664+00:00,2,1,458,80298000,4.0,1.0,4.0,1.0,4.0,0.0,-0.8645831355825067
gptchats_22949,2024-02-01 10:13:00.697831+00:00,1,1,189,80232446,3.0,1.0,3.0,1.0,2.0,0.0,-0.0785993784666061
gptchats_22950,2024-02-01 10:22:37.702244+00:00,22,22,10092,80231750,8.0,1.0,18.0,1.3333333333333333,44.0,8.582580791102433,-0.4605981237255037
gptchats_22952,2024-02-01 11:33:15.923855+00:00,2,1,191,99106711,1.0,1.0,1.0,1.0,1.0,0.0,0.0258977310732007
gptchats_22953,2024-02-01 11:37:04.076331+00:00,4,4,1316,80302290,21.0,1.0,31.0,2.3333333333333335,70.0,2.0237370533540235,-0.742456678301096
gptchats_22954,2024-02-01 11:45:02.775160+00:00,7,7,2233,80260710,10.0,1.0,26.666666666666668,1.0,63.0,3.99342385719429,0.9844186261761934
gptchats_22955,2024-02-01 12:13:24.140596+00:00,4,4,1527,80231750,11.0,1.0,32.333333333333336,2.3333333333333335,50.0,1.8163262424189115,-0.4001925755292177
gptchats_22956,2024-02-01 13:18:34.583257+00:00,1,1,235,80253982,18.0,1.0,18.0,1.0,15.0,0.0,-0.920250880997628
gptchats_22957,2024-02-01 13:26:38.891345+00:00,7,7,1879,80240280,9.0,1.0,10.666666666666666,1.0,26.0,3.837933117143768,-0.4601760506629944
gptchats_22958,2024-02-01 13:36:52.256660+00:00,1,1,259,80240280,23.0,2.0,23.0,2.0,19.0,0.0,0.1492871139198541
gptchats_22959,2024-02-01 13:51:23.690888+00:00,4,4,1230,80261928,32.0,4.0,21.0,2.6666666666666665,44.0,2.228207064705157,-0.5878524202853441
gptchats_22960,2024-02-01 14:19:20.156178+00:00,1,1,77,99106711,1.0,1.0,1.0,1.0,1.0,0.0,0.1162424013018608
gptchats_22961,2024-02-01 14:22:34.839579+00:00,2,2,655,80238922,33.0,4.0,20.0,2.5,34.0,6.0361145873289,-0.3030477035790682
gptchats_22962,2024-02-01 14:25:12.680494+00:00,5,5,1286,80301466,12.0,1.0,9.0,1.0,24.0,8.492879605661315,0.1936585456132888
